callsign,name,service_type,modes,rx_frequency_mhz,tx_frequency_mhz,offset_mhz,ctcss_hz,dmr_color_code,dmr_network,locator,municipality,province,autonomous_region,status,operator,notes,last_verified_at,latitude,longitude,source_name,source_url,source_record_id
ED2YAP,,repeater,"[""D-Star"", ""FM""]",438.675,,-7.6,,,,IN82QU,Vitoria-Gasteiz,Álava,Basque Country,,RC Foronda,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.794667,-2.731167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAP:438.6750
ED2YAX,,repeater,"[""FM""]",439.0,,-7.6,123.0,,,JN01EM,Fraga,Huesca,Aragon,,RadioClub Fragatí,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.520619,0.350035,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2YAX:439.0000
ED2ZAA,,repeater,"[""D-Star""]",438.35,,-7.6,,,,IN91NP,Zaragoza,Zaragoza,Aragon,,URE Zaragoza,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.633408,-0.866439,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED2ZAA:438.3500
ED3YAB,,repeater,"[""FM""]",439.425,,-7.6,88.5,,,JN01VO,Marganell,Barcelona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.609444,1.820278,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAB:439.4250
ED3YAE,,repeater,"[""FM""]",438.675,,-7.6,,,,JN01SU,Pinós,Lleida,Catalonia,,Asociación de Radioaficionados Solsonés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.847729,1.53564,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAE:438.6750
ED3YAH,,repeater,"[""FM""]",439.275,,-7.6,88.5,,,JN00ET,Roquetes,Tarragona,Catalonia,,AMIRED,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.803611,0.343889,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAH:439.2750
ED3YAM,,repeater,"[""FM""]",438.775,,-7.6,88.5,,,JN11EW,Tavèrnoles,Barcelona,Catalonia,,URE Osona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.936573,2.369528,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAM:438.7750
ED3YAN,,repeater,"[""FM""]",439.125,,-7.6,114.8,,,JN11BJ,Barcelona,Barcelona,Catalonia,,URE Barcelona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.383377,2.116714,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAN:439.1250
ED3YAO,,repeater,"[""FM""]",438.875,,-7.6,123.0,,,JN11BI,l'Hospitalet de Llobregat,Barcelona,Catalonia,,R.C. Quijotes Internacionales,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.350044,2.116756,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAO:438.8750
ED3YAP,,repeater,"[""FM""]",438.9,,-7.6,107.2,,,JN12LG,l'Hospitalet de Llobregat,Barcelona,Catalonia,,Sección URE Alt Empordá,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.350044,2.116756,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAP:438.9000
ED3YAS,,repeater,"[""FM""]",438.95,,-7.6,,,,JN11JP,Malgrat de Mar,Barcelona,Catalonia,,URE La Selva,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.652905,2.726326,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAS:438.9500
ED3YAT,,repeater,"[""FM""]",438.925,,-7.6,79.7,,,JN11CK,Badalona,Barcelona,Catalonia,,URE Badalona,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,41.452778,2.249722,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YAT:438.9250
ED3YBH,,repeater,"[""FM""]",438.725,,-7.6,77.0,,,JN02VC,Berga,Barcelona,Catalonia,,Associació de Radioaficionats Club La Baells,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,42.107778,1.8275,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED3YBH:438.7250
ED4YAA,,repeater,"[""FM""]",438.7,,-7.6,77.0,,,IM89EF,Villarrubia de los Ojos,Ciudad Real,Castile-La Mancha,,Subtono 77.0 Hz URE Ciudad Real,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.222222,-3.630556,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAA:438.7000
ED4YAB,,repeater,"[""FM""]",438.65,,-7.6,,,,IN80CH,Leganés,,Community of Madrid,,URE Leganés,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.320393,-3.769066,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAB:438.6500
ED4YAF,,repeater,"[""FM""]",439.025,,-7.6,,,,IN90CE,Valdemoro-Sierra,Cuenca,Castile-La Mancha,,URE Cuenca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.183365,-1.783347,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAF:439.0250
ED4YAI,,repeater,"[""FM""]",439.3,,-7.6,,,,IN79VA,Piedrabuena,Ciudad Real,Castile-La Mancha,,URE Ciudad Real,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.020278,-4.158889,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAI:439.3000
ED4YAJ,,repeater,"[""FM""]",439.0,,-7.6,67.0,,,IN80HK,Torres de la Alameda,,Community of Madrid,,Sección URE Jarama,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.456389,-3.4025,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAJ:439.0000
ED4YAK,,repeater,"[""FM""]",439.2,,-7.6,82.5,,,IN80FK,Coslada,,Community of Madrid,,Radio Club Henares,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.418079,-3.55335,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAK:439.2000
ED4YAN,,repeater,[],438.95,,-7.6,100.0,,,IN80AS,Manzanares el Real,,Community of Madrid,,URE Sección Local de Madrid,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.784682,-3.979473,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAN:438.9500
ED4YAQ,,repeater,"[""FM""]",439.2,,-7.6,88.5,,,IM69WF,Montánchez,Cáceres,Extremadura,,RC Francisco de Orellana,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.217861,-6.125006,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAQ:439.2000
ED4YAR,,repeater,"[""FM""]",439.3,,-7.6,88.5,,,IM79GA,Orellana de la Sierra,Badajoz,Extremadura,,RC Francisco de Orellana,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.036,-5.491167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAR:439.3000
ED4YAU,,repeater,"[""FM""]",439.425,,-7.6,,,,IN80WC,Cuenca,Cuenca,Castile-La Mancha,,URE Cuenca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.08709,-2.120954,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAU:439.4250
ED4YAV,,repeater,"[""FM""]",438.75,,-7.6,67.0,,,IN70PD,Navamorcuende,Toledo,Castile-La Mancha,,URE Talavera de la Reina,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.151811,-4.740955,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAV:438.7500
ED4YAW,,repeater,"[""FM""]",438.9,,-7.6,,,,IN70WR,El Espinar,Segovia,Castile and León,,URE Sierra de Guadarrama,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.710224,-4.140928,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAW:438.9000
ED4YAY,,repeater,"[""FM""]",438.725,,-7.6,,,,IM79XU,Toledo,Toledo,Castile-La Mancha,,URE Toledo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.842787,-4.050274,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4YAY:438.7250
ED4ZAA,,repeater,"[""DMR"", ""FM""]",438.475,,-7.6,,1,BrandMeister,IN80EV,Lozoyuela-Navas-Sieteiglesias,,Community of Madrid,on-air,URE Alcorcón,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 768; principal source remains URE. Status on-air from RadioID.",2026-09-13,40.888333,-3.605278,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4ZAA:438.4750
ED4ZAB,,repeater,"[""DMR"", ""FM""]",438.325,,-7.6,,1,BrandMeister,IM79DR,Casas de Miravete,Cáceres,Extremadura,on-air,URE Alcorcón,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 764; principal source remains URE. Status on-air from RadioID.",2026-09-13,39.7225,-5.756667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4ZAB:438.3250
ED4ZAD,,repeater,"[""D-Star"", ""FM""]",438.375,,-7.6,,,,IN80WC,Cuenca,Cuenca,Castile-La Mancha,,URE Cuenca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.0825,-2.142333,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED4ZAD:438.3750
ED5YAA,,repeater,"[""FM""]",439.1,,-7.6,,,,IM88TP,Peñascosa,Albacete,Castile-La Mancha,,Unión de Radioaficionados de Albacete,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.635647,-2.365494,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAA:439.1000
ED5YAD,,repeater,"[""FM""]",438.8,,-7.6,,,,JM08BU,Dénia,Alicante,Valencian Community,,R.C. Montgó,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.838638,0.11055,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAD:438.8000
ED5YAE,,repeater,"[""FM""]",438.725,,-7.6,79.7,,,IM98WR,Xaló,Alicante,Valencian Community,,URE Marina Baixa,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.717663,-0.032959,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAE:438.7250
ED5YAF,,repeater,"[""FM""]",439.0,,-7.6,77.0,,,IM98OL,Petrer,Alicante,Valencian Community,,URE Elda,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.454262,-0.719175,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAF:439.0000
ED5YAG,,repeater,"[""FM""]",439.4,,-7.6,114.8,,,IM98SI,Alacant / Alicante,Alicante,Valencian Community,,URE Alicante,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.347222,-0.494444,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAG:439.4000
ED5YAJ,,repeater,"[""FM""]",439.425,,-7.6,88.5,,,IM99TQ,Serra,València,Valencian Community,,URE Valencia,URE lists Echolink access. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.69099,-0.40028,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAJ:439.4250
ED5YAL,,repeater,"[""FM""]",438.65,,-7.6,77.0,,,IM97FU,Totana,Murcia,Region of Murcia,,URE Murcia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.849205,-1.532292,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAL:438.6500
ED5YAM,,repeater,"[""FM""]",439.05,,-7.6,,,,IM98WR,Castell de Castells,Alicante,Valencian Community,,RC Montgó,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.736389,-0.149167,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAM:439.0500
ED5YAS,,repeater,"[""FM""]",438.825,,-7.6,71.9,,,JN00BO,Vallibona,Castellón,Valencian Community,,URE Maestrazgo,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,40.600006,0.11673,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAS:438.8250
ED5YAU,,repeater,"[""FM""]",438.7,,-7.6,,,,IN98WM,Benidorm,Alicante,Valencian Community,,URE Benidorm-Marina Baixa,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.532154,-0.163765,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAU:438.7000
ED5YAV,,repeater,"[""FM""]",439.075,,-7.6,,,,JM08BT,Dénia,Alicante,Valencian Community,,RC Montgó,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.809444,0.150278,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAV:439.0750
ED5YAY,,repeater,"[""FM""]",438.775,,-7.6,77.0,,,IM99NJ,Siete Aguas,València,Valencian Community,,URE Oeste de Valencia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.48341,-0.866547,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YAY:438.7750
ED5YBA,,repeater,"[""FM""]",439.15,,-7.6,77.0,,,IM98TK,el Campello,Alicante,Valencian Community,,Radioclub El Campello - EA5RCK,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.428914,-0.39822,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YBA:439.1500
ED5YBC,,repeater,"[""FM""]",438.875,,-7.6,77.0,,,IM98RJ,Sant Vicent del Raspeig / San Vicente del Raspeig,Alicante,Valencian Community,,URE San Vicente del Raspeig,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.397056,-0.527686,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5YBC:438.8750
ED5ZAB,,repeater,"[""D-Star""]",438.2,,-7.6,,,,IM99TQ,Serra,València,Valencian Community,,URE Valencia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.690998,-0.39754,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5ZAB:438.2000
ED5ZAB,,repeater,"[""C4FM""]",438.35,,-7.6,,,,IM99TQ,Serra,València,Valencian Community,,URE Valencia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.690998,-0.39754,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5ZAB:438.3500
ED5ZAB,,repeater,"[""DMR""]",438.425,,-7.6,,1,BrandMeister,IM99TQ,Serra,València,Valencian Community,on-air,URE Valencia,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 776; principal source remains URE. Status on-air from RadioID.",2026-09-13,39.690998,-0.39754,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5ZAB:438.4250
ED5ZAC,,repeater,"[""D-Star"", ""FM""]",438.3,,-7.6,,,,JM08BU,Dénia,Alicante,Valencian Community,,RC Denia,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.843056,0.1075,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED5ZAC:438.3000
ED6YAH,,repeater,"[""FM""]",439.2,,-7.6,,,,JM19LM,Algaida,Illes Balears,Balearic Islands,,URE Pla de Mallorca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.527056,2.927506,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED6YAH:439.2000
ED6ZAA,,repeater,"[""D-Star"", ""FM""]",438.25,,-7.6,,,,JM19OK,Felanitx,Illes Balears,Balearic Islands,,URE Pla de Mallorca,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,39.458056,3.190833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED6ZAA:438.2500
ED7YAB,,repeater,"[""FM""]",439.425,,-7.6,77.0,,,IM77OX,Córdoba,Córdoba,Andalusia,,URE Córdoba,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.966648,-4.783301,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAB:439.4250
ED7YAE,,repeater,"[""FM""]",438.65,,-7.6,82.5,,,IM76QO,Mijas,Málaga,Andalusia,,URE Málaga - https://www.ea7urm.com,URE operator link https://www.ea7urm.com. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.600025,-4.616618,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAE:438.6500
ED7YAL,,repeater,"[""FM""]",438.65,,-7.6,71.9,,,IM87FR,Cambil,Jaén,Andalusia,,URE Jaen,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.733889,-3.526944,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAL:438.6500
ED7YAM,,repeater,"[""FM""]",438.925,,-7.6,,,,IM77OX,Córdoba,Córdoba,Andalusia,,URE Córdoba,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.973611,-4.806667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAM:438.9250
ED7YAN,,repeater,"[""FM""]",438.9,,-7.6,88.5,,,IM87HB,Dílar,Granada,Andalusia,,URE Granada,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.057222,-3.365556,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAN:438.9000
ED7YAR,,repeater,"[""FM""]",439.4,,-7.6,,,,IM77EU,Constantina,Sevilla,Andalusia,,Radio Club Sevilla,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.849953,-5.616589,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAR:439.4000
ED7YAV,,repeater,[],438.95,,-7.6,77.0,1,DMR-plus,IM66VM,Puerto Real,Cádiz,Andalusia,on-air,URE San Fernando,"URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=DMR-plus; RadioID identity_id 797; principal source remains URE. Status on-air from RadioID.",2026-09-13,36.534167,-6.167222,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAV:438.9500
ED7YAW,,repeater,[],438.85,,-7.6,100.0,,,IM86OV,Dalías,Almería,Andalusia,,Asociación Radioaficionados Poniente Almería,URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.88,-2.812222,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YAW:438.8500
ED7YBC,,repeater,"[""FM""]",439.025,,-7.6,88.5,,,IM78CB,Guadalcanal,Sevilla,Andalusia,,URE Sevilla,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,38.05247,-5.76925,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7YBC:439.0250
ED7ZAD,,repeater,"[""D-Star"", ""FM""]",438.525,,-7.6,,,,IM77OW,Córdoba,Córdoba,Andalusia,,URE Córdoba,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,37.9415,-4.805833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7ZAD:438.5250
ED7ZAF,,repeater,"[""DMR""]",438.3,,-7.6,,1,BrandMeister,IM86OS,El Ejido,Almería,Andalusia,on-air,Asociación Radioaficionados Poniente Almería,"Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 801; principal source remains URE. Status on-air from RadioID.",2026-09-13,36.775277,-2.812222,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7ZAF:438.3000
ED7ZAH,,repeater,"[""DMR""]",438.425,,-7.6,,1,BrandMeister,IM86SU,Almería,Almería,Andalusia,on-air,URE Almería,"URE text states DMR ID 214710. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 796; principal source remains URE. Status on-air from RadioID.",2026-09-13,36.844722,-2.439444,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7ZAH:438.4250
ED7ZAI,,repeater,[],439.0,,-7.6,88.5,1,BrandMeister,IM77AJ,Sevilla,Sevilla,Andalusia,on-air,URE Sevilla,"URE listing does not state an operating mode. Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim. DMR metadata enriched from RadioID: color_code=1, network=BrandMeister; RadioID identity_id 17559; principal source remains URE. Status on-air from RadioID.",2026-09-13,37.37038,-5.95945,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7ZAI:439.0000
ED7ZAJ,,repeater,"[""D-Star""]",438.3,,-7.6,,,,IM76AT,Jerez de la Frontera,Cádiz,Andalusia,,URE San Fernando,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,36.804474,-5.942059,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED7ZAJ:438.3000
ED8YAM,,repeater,"[""FM""]",438.8,,-7.6,79.7,,,IL28ED,Gáldar,Las Palmas,Canary Islands,,URE Las Palmas,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.151753,-15.641083,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED8YAM:438.8000
ED8YAN,,repeater,"[""FM""]",439.15,,-7.6,79.7,,,IL18SI,La Orotava,Santa Cruz de Tenerife,Canary Islands,,URE Valle de la Orotava,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.355,-16.466667,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED8YAN:439.1500
ED8YAO,,repeater,"[""FM""]",439.3,,-7.6,79.7,,,IL18QJ,Los Realejos,Santa Cruz de Tenerife,Canary Islands,,URE Valle de la Orotava,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,28.378333,-16.600833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED8YAO:439.3000
ED8ZAB,,repeater,"[""D-Star"", ""FM""]",438.4625,,-7.6,,,,IL27FX,Vega de San Mateo,Las Palmas,Canary Islands,,RC Tuhoco de Velhoco,Administrative areas derived from exact URE site coordinates using OpenStreetMap Nominatim.,2026-09-13,27.961167,-15.565833,URE repeater and beacon listings,https://www.ure.es/appure/repetidores/repe432_N.php,repe432_N.php:ED8ZAB:438.4625
